X,Y,OBJECTID,Bridge_Department_Number,Bridge_Name,Bridge_Identification_Number__B,Highway_Agency_District,Town,Latitude,Longitude,Feature_Intersected,Facility_Carried,Structure_Material,Structure_Type,Year_Built,Year_Reconstructed,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,BridgeInspectionDate,Posted,Structure_Category,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-72.588798043986827,42.036411561117809,80,L14006,,5XG,02,Longmeadow,42.036403,-72.58879697,WATER LONGMEADOW BROOK,I  91,Steel,Culvert (includes frame culverts),1960,0,Highway,7.4,DOT,NO,2015-11-12 00:00:00,Open,Bridge (NBI),{9C22CF2E-1E21-4256-B47E-FF039F12BAE0},,,,
-72.589053045543423,42.057761537039546,81,L14001,,0YV,02,Longmeadow,42.05775297,-72.58905197,HWY   EMERSON RD,I  91 NB,Steel,Stringer/Multi-beam or Girder,1959,1985,Highway,14.6,DOT,NO,2016-01-07 00:00:00,Open,Bridge (NBI),{87FA9850-EA01-4B2A-96D6-075245B2C6EC},,,,
-72.589358072759538,42.05778556603294,82,L14001,,0YW,02,Longmeadow,42.057777,-72.589357,HWY   EMERSON RD,I  91 SB,Steel,Stringer/Multi-beam or Girder,1959,1985,Highway,14.6,DOT,NO,2016-01-07 00:00:00,Open,Bridge (NBI),{6F352BF9-B5E5-478C-BB7B-F27B136F9AF9},,,,
-72.628099072011707,42.29187758023464,83,N19056,,0YX,02,Northampton,42.29186897,-72.62809797,HWY   ISLAND RD,I  91 SB,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,18.6,DOT,NO,2015-09-29 00:00:00,Open,Bridge (NBI),{2B287885-E7BF-4AF0-99CC-45FF90686953},,,,
-72.627833072479405,42.292069580391988,84,N19056,,0YY,02,Northampton,42.29206097,-72.62783197,HWY   ISLAND RD,I  91 NB,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,18.6,DOT,NO,2015-09-29 00:00:00,Open,Bridge (NBI),{4C0985DC-56E9-4FB8-A579-42386603B221},,,,
-71.069473593993905,42.372218675705518,85,B16610,,8YF,06,Boston,42.37221,-71.069473,COMB  I93 SB &RMPS& MBTA,US  1 RAMP CT,Prestressed concrete continuous,Segmental Box Girder,2001,0,Highway,209.8,DOT,NO,2016-09-25 00:00:00,Open,Bridge (NBI),{DAA7FB33-7651-471E-B3DB-33A60D1AE4DA},,,,
-71.06690942723678,42.371164509158163,86,C01049,,8YH,06,Cambridge,42.37115583,-71.06690883,US  1 RAMP LC,I  93 RAMP TS,Prestressed concrete continuous,Segmental Box Girder,2002,0,Highway,237.7,DOT,NO,2016-04-07 00:00:00,Open,Bridge (NBI),{B9093A50-B64A-4ADD-A5E9-4C492CD95224},,,,
-71.069435429135822,42.372965508036913,87,B16575,,8YJ,06,Boston,42.37295683,-71.06943483,OTHER RELIEF,I  93 RAMP SN,Prestressed concrete,Slab,1999,0,Highway,38.1,DOT,NO,2016-10-12 00:00:00,Open,Bridge (NBI),{AE4C3855-CDCA-41A7-854D-C403395C781D},,,,
-71.064844563407604,42.335455668271067,88,B16646,,91P,06,Boston,42.335447,-71.06484397,OTHER RELIEF,HWY   FRNT RD NB,Prestressed concrete continuous,Stringer/Multi-beam or Girder,2000,0,Highway-pedestrian,73.1,DOT,NO,2017-01-11 00:00:00,Open,Bridge (NBI),{54320ADC-E0BA-4F08-B296-5928428154E5},,,,
-71.064333926236841,42.370463674598021,89,B16392,,91R,06,Boston,42.370455,-71.06433333,COMB  US1NB & MILLERS RI,US 1  RAMP TC,Steel continuous,Box Beam or Girders - Multiple,1989,0,Highway,164,DOT,NO,2016-09-20 00:00:00,Open,Bridge (NBI),{AB2F4C39-E93C-40EF-985E-99DBC04E1115},,,,
-71.062982590466234,42.334091641189033,90,B16644,,91U,06,Boston,42.33408297,-71.062982,OTHER RELIEF,HWY   S BOS BPS RD,Prestressed concrete,Slab,1998,0,Highway-pedestrian,6.8,DOT,NO,2017-01-19 00:00:00,Open,Bridge (NBI),{814F8873-8B73-4BBE-A3D6-0C75F60F6D9C},,,,
-71.232990637764715,42.180403605190371,91,W03037,"George A. Sullivan, Jr.",3KC,05,Walpole,42.18039497,-71.23299,WATER WILLETT POND OTLT,HWY   BULLARD ST,Steel,Stringer/Multi-beam or Girder,1911,2007,Highway,10.5,MUN,NO,2016-02-04 00:00:00,Open,Bridge (NBI),{8CDA3BDF-1EDB-42A2-8CD2-BA2EAEFF965B},,,,
-71.234480636855949,42.159332601829959,92,W03023,,3KD,05,Walpole,42.15932397,-71.23448,WATER NEPONSET RIVER,HWY   PLIMPTON ST,Steel,Stringer/Multi-beam or Girder,1925,0,Highway,9.1,MUN,NO,2015-10-07 00:00:00,Open,Bridge (NBI),{AC815EC0-CA7F-47AC-9D62-AD756B0521C3},,,,
-71.249161639488307,42.146121598916558,93,W03040,TWN 200 ANNIVERSARY,3KE,05,Walpole,42.14611297,-71.249161,WATER MEMORIAL POND OTLT,HWY   SCHOOL ST,Concrete,Arch - Deck,1924,0,Highway-pedestrian,6.4,MUN,NO,2015-07-09 00:00:00,Posted For Load,Bridge (NBI),{C86E2025-7F0A-45DE-975B-0A3B49A58D9D},,,,
-71.251169641445813,42.13849162432021,94,W03025,,3KF,05,Walpole,42.138483,-71.251169,WATER NEPONSET RIVER,HWY   SOUTH ST,Masonry,Arch - Deck,1875,0,Highway-pedestrian,6.1,MUN,NO,2015-10-07 00:00:00,Open,Bridge (NBI),{22F50E1C-4B82-4B19-9698-D81DACC64F2B},,,,
-71.208906600105522,42.157595602549598,95,W03031,,3KG,05,Walpole,42.15758697,-71.20890597,WATER TRAPHOLE BROOK,HWY   CONEY ST,Prestressed concrete,Slab,1956,0,Highway-pedestrian,7,MUN,NO,2015-07-08 00:00:00,Open,Bridge (NBI),{68C5D9B7-D956-40C0-94F7-85EEA9ECEEE8},,,,
-71.397845142197923,42.280933646889594,96,N03022,,7TP,03,Natick,42.280925,-71.39784444,WATER BEAVER DAM BROOK,ST135 W CENTRAL ST,Steel,Culvert (includes frame culverts),1955,0,Highway-pedestrian,5,DOT,NO,2014-08-18 00:00:00,Open,Short Span Bridge,{8959375A-F0E8-4F1F-8155-AACA77D47A4C},,,,
-71.186802596253827,41.740454523400238,97,S16007,GEORGE FURTADO,3N4,05,Somerset,41.74044597,-71.186802,WATER LEES RIVER,US  6 GAR HWY,Prestressed concrete,Slab,1970,0,Highway-pedestrian,7.9,DOT,NO,2016-03-22 00:00:00,Open,Bridge (NBI),{7DBE54D5-4207-4621-B0B3-6ECBDDBBE95D},,,,
-71.202165575402773,41.746551551423721,98,S35007,MARGRET F. BUTLER GOLD STAR MOTHER MEM BRDG,3N5,05,Swansea,41.746543,-71.20216497,WATER COLE RIVER,US  6 GAR HWY,Prestressed concrete,Box Beam or Girders - Multiple,1926,1972,Highway-pedestrian,7.6,DOT,YES,2015-07-13 00:00:00,Open,Bridge (NBI),{58677FD2-929D-4217-B34D-2AE15F8B8C2E},,,,
-71.267742600720567,41.841088539550128,99,R04001,,3N6,05,Rehoboth,41.84107997,-71.26774197,WATER PALMER RIVER,US 44 WINTHROP ST,Masonry,Arch - Deck,1850,1929,Highway,8.5,DOT,YES,2017-02-23 00:00:00,Open,Bridge (NBI),{D7C0673E-8F38-4E20-8DA4-145A18DBBF74},,,,
-72.466340056476866,42.423665611754927,100,S15012,,5PE,02,Shutesbury,42.42365697,-72.466339,WATER NURSE BROOK,HWY   PRTTS CNR RD,Other,Other,1850,0,Highway,7.6,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{343C7989-67C1-4FB1-A7F9-2DBEFD25E504},,,,
-72.783271147628554,42.239706565485669,101,S19001,,5PF,02,Southampton,42.23969797,-72.78327,WATER MANHAN RIVER,HWY   FOMER RD,-,-,1850,1900,,3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{69F98AAD-58FE-4F69-80D9-24F1A25505D8},,,,
-72.787005122286573,42.254633568533507,102,S19002,,5PG,02,Southampton,42.25462497,-72.78700397,WATER MANHAN RIVER,HWY   FOMER RD,-,-,1850,1900,,6.7,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{B8E6C6D5-81A1-4929-B7A1-28B597472C8A},,,,
-72.771857113385181,42.199557558025454,103,S19017,,5PH,02,Southampton,42.19954897,-72.77185597,WATER SACKET RIVER,HWY   WYBEN RD,Concrete,Culvert (includes frame culverts),1995,0,,4.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{B76B67DF-2B46-4756-8409-94154A05E2AC},,,,
-72.716438100360392,42.276500574252132,104,S19019,,5PJ,02,Southampton,42.27649197,-72.71643697,WATER N BR MANHAN RIVER,HWY   GLENDALE RD,-,-,1850,1900,,0,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{DBDFADCF-222A-4A7E-8EE4-B3DB201351BE},,,,
-72.749034107858108,42.231982593137339,105,S19020,,5PK,02,Southampton,42.231974,-72.74903297,WATER RED BROOK,HWY   MAPLE ST,-,-,1850,1900,,2.4,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{CE6AB296-F117-4E08-A355-674F4BE74906},,,,
-71.230403602502236,42.064265583550686,106,F06020,,3QV,05,Foxborough,42.06425697,-71.23040297,HWY   COCASSET ST,I  95 SB,Steel,Stringer/Multi-beam or Girder,1963,0,Highway,49.1,DOT,NO,2015-10-22 00:00:00,Open,Bridge (NBI),{973E317B-14DB-4F9C-8B8D-6EB93BD2CFA1},,,,
-71.22147462701632,42.084031615595073,107,F06021,,3QW,05,Foxborough,42.084023,-71.221474,HWY   OAK ST,I  95 NB,Steel,Stringer/Multi-beam or Girder,1962,0,Highway,59.9,DOT,NO,2017-02-08 00:00:00,Open,Bridge (NBI),{BB82D867-099A-4A09-BF09-7BFA2264615E},,,,
-71.22147462701632,42.084031615595073,108,F06022,,3QX,05,Foxborough,42.084023,-71.221474,HWY   OAK ST,I  95 SB,Steel,Stringer/Multi-beam or Girder,1963,0,Highway,65.7,DOT,NO,2017-02-08 00:00:00,Open,Bridge (NBI),{95E99618-A9C9-451B-B37E-F2679E03BB75},,,,
-71.267055612049703,42.019155573716397,109,M03025,,3QY,05,Mansfield,42.01914697,-71.26705497,WATER WADING RIVER,I  95 NB,Prestressed concrete,Slab,1962,0,Highway,11,DOT,NO,2015-06-24 00:00:00,Open,Bridge (NBI),{154F12F8-6F16-416A-95FC-F4463A1954E4},,,,
-71.267742611811784,42.019605574051177,110,M03025,,3R0,05,Mansfield,42.01959697,-71.26774197,WATER WADING RIVER,I  95 SB,Prestressed concrete,Slab,1962,0,Highway,11,DOT,NO,2015-06-24 00:00:00,Open,Bridge (NBI),{57C5040A-FAC3-4903-9EC0-E8AF24AD1F5B},,,,
-72.402607022652376,42.210600572607369,111,L16020,,5XN,02,Ludlow,42.21059197,-72.402606,WATER BROAD BROOK,HWY   BONDSVLLE RD,Concrete,Culvert (includes frame culverts),1850,1900,Highway,2.5,MUN,NO,2016-08-30 00:00:00,Open,Culvert,{A0ECB1A2-01DF-480D-8D5D-76A55510F163},,,,
-72.478056600504331,42.190008594207946,112,L16025,,5XP,02,Ludlow,42.19,-72.47805556,WATER HARRIS BROOK,HWY   ROOD ST,Steel,Culvert (includes frame culverts),1850,1900,Highway,1.2,MUN,NO,2016-09-02 00:00:00,Open,Culvert,{741029FB-1A21-493A-8DBF-6E49B5070E73},,,,
-71.121975575403937,41.746125526240363,113,F02050,,3VD,05,Fall River,41.74611697,-71.121975,ST 24 SB,ST 79 NB,Steel,Stringer/Multi-beam or Girder,1962,0,Highway,51.5,DOT,NO,2015-05-26 00:00:00,Open,Bridge (NBI),{4D9BDF61-B3EA-4419-9869-9457FDA4FC8C},,,,
-71.076118396801292,41.804157566484164,114,F09010,"JOSEPH F. SIMMONS, JR.",3VE,05,Freetown,41.804149,-71.07611783,ST 24,HWY   N MAIN ST,Steel,Stringer/Multi-beam or Girder,1951,0,Highway-pedestrian,54.1,DOT,YES,2015-05-26 00:00:00,Open,Bridge (NBI),{E9AFBFEB-D2CF-4030-9127-C3BD387961B0},,,,
-71.043944534692542,41.957409568999331,115,R02026,"AUGUSTUS C OLIVER, JR",3VF,05,Raynham,41.95740097,-71.04394397,I 495,ST104 N MAIN ST,Steel,Stringer/Multi-beam or Girder,1978,0,Highway-pedestrian,74.1,DOT,NO,2015-05-14 00:00:00,Open,Bridge (NBI),{FA2B5AAA-4D9D-4DBF-8275-C1F8FF5EED2A},,,,
-71.062281538758924,41.913949588469862,116,R02001,,3VG,05,Raynham,41.913941,-71.06228097,WATER FORGE RIVER,ST104 S MAIN ST,Concrete,Culvert (includes frame culverts),1965,0,Highway,6.4,DOT,NO,2015-07-02 00:00:00,Open,Bridge (NBI),{0A100950-C641-49AE-AA10-DC80FB0FEB62},,,,
-71.027840530515803,41.965928571747625,117,B23019,JAMES A. OLIVER,3VH,05,Bridgewater,41.96591997,-71.02783997,ST 24,ST104 PLEASANT ST,Prestressed concrete continuous,Stringer/Multi-beam or Girder,1979,0,Highway-pedestrian,43.3,DOT,NO,2015-05-17 00:00:00,Open,Bridge (NBI),{7EC33316-43C7-4A64-A861-3ED06E06DC5A},,,,
-71.191722863730163,42.488758693627119,118,B29010,,2EV,04,Burlington,42.48875,-71.19172222,ST  3 A/CAMBRIDGE ST,I  95 SB/ST128 SB,Steel,Stringer/Multi-beam or Girder,1950,1964,Highway,62.5,DOT,NO,2017-02-14 00:00:00,Open,Bridge (NBI),{7527EE87-BB3F-4220-8FAB-EE00D3286F60},,,,
-71.178078415894561,42.495775362048668,119,B29011,,2EW,04,Burlington,42.49576667,-71.17807778,HWY   WINN ST,I  95 NB/ST128 NB,Concrete,Frame (except frame culverts),1949,1961,Highway,18.3,DOT,NO,2015-07-08 00:00:00,Open,Bridge (NBI),{FAA949C1-96FC-4FB2-8F99-0F0CC2E2462A},,,,
-71.178211747896285,42.495942028885878,120,B29011,,2EX,04,Burlington,42.49593333,-71.17821111,HWY   WINN ST,I  95 SB/ST128 SB,Concrete,Frame (except frame culverts),1949,1961,Highway,18.3,DOT,NO,2015-07-08 00:00:00,Open,Bridge (NBI),{5D91CCA6-806E-40FA-A941-EAF14B2B4E20},,,,
-71.259703661771539,42.435703681056161,121,L10011,,2EY,04,Lexington,42.435695,-71.259703,HWY   LINCOLN ST,I  95 /ST128,Concrete continuous,Slab,1950,1961,Highway,41.8,DOT,NO,2015-10-19 00:00:00,Open,Bridge (NBI),{C5FE2067-88D6-42DB-9E85-0F087466BE34},,,,
-71.102564502551914,42.503597588321362,122,R03008,,2F0,04,Reading,42.50358889,-71.10256389,ST 28 MAIN ST,I  95 /ST128,Steel,Stringer/Multi-beam or Girder,1950,1960,Highway,28,DOT,NO,2017-01-04 00:00:00,Open,Bridge (NBI),{F71B6495-8DA4-4762-9FA8-1BC840AB1151},,,,
-72.015064896980192,42.695408677912717,123,W39018,,B1W,02,Winchendon,42.69539997,-72.01506397,WATER N BR MILLERS RIVER,US202 GLENALLAN ST,Concrete,Frame (except frame culverts),2008,0,Highway-pedestrian,12.6,DOT,NO,2017-03-08 00:00:00,Open,Bridge (NBI),{342B6869-1BA4-41FE-B64B-2D377C457E26},,,,
-70.642428384444088,41.598405511825653,124,F03009,,B1Y,05,Falmouth,41.59839697,-70.64242797,WATER W FALMOUTH HARBOR,HWY   CHAPOQUOIT,Prestressed concrete continuous,Box Beam or Girders - Single or Spread,2012,0,Highway-pedestrian,44.5,MUN,NO,2015-11-09 00:00:00,Open,Bridge (NBI),{864337BC-739A-4F55-A79E-28F43B3C6C40},,,,
-71.849878850703277,42.373340622900592,125,H18008,,B20,03,Holden,42.37333197,-71.849878,WATER QUINAPOXET RIVER,ST 31 WACHUSETT ST,Prestressed concrete,Tee Beam,2016,0,Highway,19,DOT,NO,2016-03-03 00:00:00,Open,Bridge (NBI),{E42CF924-ECCA-4808-8A0B-B76F3F41FC45},,,,
-71.4441417039708,42.130959617258405,126,B06001,,B22,03,Bellingham,42.130951,-71.444141,WATER CHARLES RIVER,HWY   PEARL ST,Prestressed concrete,Box Beam or Girders - Single or Spread,2007,0,Highway,20.5,MUN,NO,2016-09-15 00:00:00,Open,Bridge (NBI),{2A1F2C2A-EE00-48C0-94AC-BDB7D98CEF3E},,,,
-71.066136601812474,42.52600970418532,127,L19011,,2FD,04,Lynnfield,42.526001,-71.066136,HWY   MAIN ST,I  95 /ST128,Concrete,Frame (except frame culverts),1948,1959,Highway,15.2,DOT,NO,2016-12-30 00:00:00,Open,Bridge (NBI),{B3E2E0DE-06B8-45E0-A19D-E5C88FC8B227},,,,
-71.058514600695105,42.522767703455017,128,W01013,,2FE,04,Wakefield,42.522759,-71.058514,RR    BMRR/MBTA,I  95 /ST128,Concrete,Culvert (includes frame culverts),1948,1958,Highway,7.3,DOT,NO,2015-11-24 00:00:00,Open,Bridge (NBI),{23C81FC3-0CE3-4F4B-BE02-85D43D7FBDB6},,,,
-71.092615582872682,42.510593673363154,129,W01020,,2FF,04,Wakefield,42.51058497,-71.09261497,HWY   PARKER RD,I  95 /ST128,Steel,Stringer/Multi-beam or Girder,1959,0,Highway,18,DOT,NO,2016-10-20 00:00:00,Open,Bridge (NBI),{339F9325-839D-43A7-98EB-33A93B9577CB},,,,
-71.090534609960685,42.514460673410014,130,W01019,,2FG,04,Wakefield,42.51445197,-71.090534,RR    MBTA/BMRR,I  95 /ST128,Steel,Stringer/Multi-beam or Girder,1950,1959,Highway,19.8,DOT,NO,2016-03-20 00:00:00,Open,Bridge (NBI),{87933240-82A1-4514-BB9A-5AE17856365E},,,,
-71.089568610730964,42.516754674743282,131,W01018,,2FH,04,Wakefield,42.51674597,-71.089568,HWY   NORTH AVE,I  95 /ST128,Steel,Stringer/Multi-beam or Girder,1950,1959,Highway,22.3,DOT,NO,2016-03-29 00:00:00,Open,Bridge (NBI),{AE4C71BF-0155-4717-8F81-688492789B1D},,,,
-71.752723829517706,42.53010968330252,132,L08014,,B4V,03,Leominster,42.530101,-71.752723,WATER MONOOSNOC BROOK,HWY   WHITNEY ST,Prestressed concrete,Tee Beam,2015,0,Highway-pedestrian,23.3,MUN,NO,2015-12-14 00:00:00,Open,Bridge (NBI),{2924CA29-8F64-4473-BCB7-09E9914A5112},,,,
-71.378764598133358,42.5907170399366,133,C08048,,2LP,04,Chelmsford,42.59070833,-71.37876389,I 495,HWY   HUNT RD,Steel continuous,Stringer/Multi-beam or Girder,1961,0,Highway-pedestrian,90.4,DOT,YES,2017-01-10 00:00:00,Open,Bridge (NBI),{556D30AE-71AA-4293-85E4-6A5414F404A4},,,,
-71.360445149138002,42.600828153637224,134,C08036,,2LQ,04,Chelmsford,42.60081944,-71.36044444,I 495,HWY   WESTFORD ST,Steel,Stringer/Multi-beam or Girder,1961,0,Highway-pedestrian,119.5,DOT,YES,2017-03-28 00:00:00,Posted For Load,Bridge (NBI),{A398D688-ECEE-4F19-9F06-DAEF5AAEF688},,,,
-71.330509027694802,42.610361489886273,135,C08034,,2LR,04,Chelmsford,42.61035278,-71.33050833,WATER RIVER MEADOW BROOK,HWY   GLEN AVE,Prestressed concrete,Box Beam or Girders - Multiple,1959,0,Highway-pedestrian,11.9,DOT,NO,2017-03-21 00:00:00,Open,Bridge (NBI),{36E3CFEB-5120-4C76-BD5E-119CDD9AF436},,,,
-72.323334318721706,42.051675240311077,136,M27080,,6DB,02,Monson,42.05166667,-72.32333333,WATER BROOK,ST 32 STAFFORD RD,Steel,Culvert (includes frame culverts),1938,0,Highway,0.9,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{2B9107DC-638E-47B7-9547-DD5BCE54C2FC},,,,
-72.324028763826519,42.046647460478304,137,M27082,,6DC,02,Monson,42.04663889,-72.32402778,WATER CHICOPEE BROOK,ST 32 STAFFORD RD,Concrete,Culvert (includes frame culverts),1950,0,Highway,1.2,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{76860AEA-C575-4C7B-B841-5BB645BA7130},,,,
-72.363334337992313,42.150008591044845,138,M27061,,6DD,02,Monson,42.15,-72.36333333,WATER CAULKINS BRK TRIB,HWY   MAXWELL RD,Steel,Culvert (includes frame culverts),1987,0,Highway,1.2,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{9B6C1CFE-C0B5-40CE-9933-E835F6022B87},,,,
-72.375501009028085,42.143564144598891,139,M27062,,6DE,02,Monson,42.14355556,-72.3755,WATER MAXWELL BROOK,HWY   MAXWELL RD,Masonry,Culvert (includes frame culverts),1870,0,Highway,1.8,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{7FF74797-9A08-4583-BB8B-561150D6C51F},,,,
-72.386889901719826,42.143897478034113,140,M27063,,6DF,02,Monson,42.14388889,-72.38688889,WATER MAXWELL BROOK,HWY   DICKENSON RD,Steel,Culvert (includes frame culverts),1960,0,Highway,1.2,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{2823DF44-590E-4835-B0B7-53D17B45F5D0},,,,
-72.378695453090074,42.136341920944794,141,M27064,,6DG,02,Monson,42.13633333,-72.37869444,WATER TWELVEMILE BROOK,HWY   LAKE SHRE DR,Steel,Culvert (includes frame culverts),1960,0,Highway,1.8,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{70FA892E-0ECF-4774-A903-7E44841254D8},,,,
-71.508545192063082,42.520897577636852,142,L13022,,BAY,03,Littleton,42.52088889,-71.50854444,ST  2,I 495 SB,Steel continuous,Stringer/Multi-beam or Girder,2015,0,Highway,48.1,DOT,NO,2016-09-01 00:00:00,Open,Bridge (NBI),{36A34842-F3E3-4A33-B1E2-68E78DE7C885},,,,
-71.511445192876366,42.51798091034253,143,L13021,,BB0,03,Littleton,42.51797222,-71.51144444,I 495,HWY   TAYLOR ST,Steel continuous,Stringer/Multi-beam or Girder,2015,0,Highway,92.1,DOT,NO,2016-11-10 00:00:00,Open,Bridge (NBI),{594D3841-0F63-4A32-9D1F-64498E0B9575},,,,
-71.833479836800024,42.243482625941517,144,W44010,,BB2,03,Worcester,42.243474,-71.833479,WATER MIDDLE RIVER,ST 12 WEBSTER ST,Prestressed concrete,Slab,2013,0,Highway-pedestrian,19.5,DOT,NO,2016-05-31 00:00:00,Open,Bridge (NBI),{DABE9D7D-4F9C-4385-B8E6-4941811B74DB},,,,
-70.945987543481664,42.20051564654559,145,W32042,,BB3,06,Weymouth,42.200507,-70.945987,WATER BROOK,HWY   MIDDLE ST,Concrete,Culvert (includes frame culverts),1958,0,Highway-pedestrian,4.6,MUN,NO,2012-02-27 00:00:00,Open,Short Span Bridge,{88856523-1483-4D06-881E-E1F6DF70A79B},,,,
-71.664966774298904,42.109469605871716,146,N21004,Thomas.s.perron,BB5,03,Northbridge,42.109461,-71.664966,WATER MUMFORD RIVER,HWY   DOUGLAS RD,Prestressed concrete,Stringer/Multi-beam or Girder,2014,0,Highway-pedestrian,27.6,MUN,NO,2015-07-29 00:00:00,Open,Bridge (NBI),{EB1EBABB-6891-4454-B508-F91012FE9511},,,,
-70.8896405067063,41.868730557169741,147,M18043,HARRY C. MARTINS,4AA,05,Middleborough,41.86872197,-70.88964,I 495,HWY   CHERRY ST,Steel,Stringer/Multi-beam or Girder,1958,1992,Highway-pedestrian,72.2,DOT,NO,2016-12-20 00:00:00,Open,Bridge (NBI),{56EF4402-2BBB-48E3-9515-541916837AE6},,,,
-70.601535384819329,41.873611594692974,148,P13036,,4AC,05,Plymouth,41.873603,-70.60153497,ST  3 PILGRIM HWY,HWY   CLARK RD,Steel continuous,Stringer/Multi-beam or Girder,1956,1986,Highway-pedestrian,55.5,DOT,NO,2015-07-10 00:00:00,Open,Bridge (NBI),{E4B958EB-E54F-4B8B-90E0-3422E99322E0},,,,
-70.719721447067499,41.780015544987847,149,W06040,JAMES BARROWS,4AD,05,Wareham,41.78000697,-70.719721,ST 25,HWY   TIHONET RD,Steel,Stringer/Multi-beam or Girder,1967,0,Highway-pedestrian,72.5,DOT,NO,2017-03-21 00:00:00,Open,Bridge (NBI),{D39067FD-C32E-4BE8-AD87-B2EB969F7201},,,,
-70.67729040464144,41.761441543248708,150,W06029,,4AE,05,Wareham,41.76143297,-70.67728997,WATER AGAWAM RIVER,US  6 EB/ST28 SB,Concrete,Tee Beam,1949,0,Highway-pedestrian,7.6,DOT,NO,2016-06-03 00:00:00,Open,Bridge (NBI),{FC130254-5289-4E2F-9F74-5D58D7A49415},,,,
-70.996267245277892,42.52372815075163,151,P03026,,2VR,04,Peabody,42.52371944,-70.99626667,US  1 NEWBURY ST,I  95 RAMPS A&B,Steel,Stringer/Multi-beam or Girder,1959,0,Highway,79.9,DOT,YES,2017-03-22 00:00:00,Open,Bridge (NBI),{8EBCBA63-8267-4DE9-BCFF-A419802A6B11},,,,
-70.985211688316056,42.54305315513448,152,P03044,,2VT,04,Peabody,42.54304444,-70.98521111,US  1 NB/NEWBURY ST,I  95 SB CONNECTOR,Steel,Stringer/Multi-beam or Girder,1975,0,Highway,34.1,DOT,NO,2015-05-13 00:00:00,Open,Bridge (NBI),{9F2032B3-99B5-43F8-9DD1-B43E280BC607},,,,
-70.981945021061975,42.546619822851547,153,P03040,,2VU,04,Peabody,42.54661111,-70.98194444,HWY   LOWELL ST,I  95 NB,Steel,Stringer/Multi-beam or Girder,1974,0,Highway,23.5,DOT,NO,2017-03-23 00:00:00,Open,Bridge (NBI),{B9EC32B7-D01E-4150-9958-DA964B288A52},,,,
-70.982097799066921,42.546883711063344,154,P03040,,2VV,04,Peabody,42.546875,-70.98209722,HWY   LOWELL ST,I  95 SB,Steel,Stringer/Multi-beam or Girder,1974,0,Highway,23.5,DOT,NO,2017-03-23 00:00:00,Open,Bridge (NBI),{EAABF15E-9771-4421-92D0-7A14EF93C47C},,,,
-70.981111687215119,42.548142044904111,155,P03036,,2VW,04,Peabody,42.54813333,-70.98111111,OTHER MBTA - BIKE TRAIL,I  95 NB,Steel,Girder and Floorbeam System,1974,0,Highway,9.3,DOT,NO,2017-04-10 00:00:00,Open,Bridge (NBI),{08DB5CA3-D499-4DF3-84CC-140B89C69720},,,,
-71.285394612509251,41.926963556031893,156,A16039,,93U,05,Attleboro,41.92695497,-71.28539397,WATER BR TEN MILE RIVER,ST152 S MAIN ST,Concrete,Slab,1850,1900,Highway-pedestrian,3,DOT,NO,2016-01-29 00:00:00,Posted For Load,Short Span Bridge,{AF525DCB-6F61-4487-8448-5BDDB6AD4FAB},,,,
-71.316523647954313,41.907996579458938,157,A16063,,93V,05,Attleboro,41.907988,-71.316523,WATER SMITHS BROOK,ST152 S MAIN ST,Concrete,Culvert (includes frame culverts),1966,0,Highway-pedestrian,3.1,DOT,NO,2016-01-27 00:00:00,Open,Short Span Bridge,{660DA96E-EC56-4C84-8300-67BF4E14339D},,,,
-71.324143652467754,41.935352583854986,158,A16054,N,93W,05,Attleboro,41.935344,-71.324143,WATER CHANNEL,HWY   GREENFLD ST,Concrete,Culvert (includes frame culverts),1959,0,Highway,2.4,DOT,NO,2000-04-28 00:00:00,Open,Culvert,{B595447C-96CB-406F-AC2A-36196AF5E104},,,,
-71.321991624754176,41.934482583768663,159,A16055,,93X,05,Attleboro,41.934474,-71.32199097,WATER ROBERTS CHANNEL,HWY   PRESCOTT ST,Concrete,Culvert (includes frame culverts),1959,0,Highway,2.4,DOT,NO,2000-04-25 00:00:00,Open,Culvert,{12367E2B-66CA-4892-9798-27E6780CE726},,,,
